date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:53	6858/6858	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:23%20GMT	https://www.sasken.com/news/press-releases/sasken-joins-the-soafee-sig-as-a-voting-member?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-joins-the-soafee-sig-as-a-voting-member3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-joins-the-soafee-sig-as-a-voting-member)
10:31:53	12734/12734	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:29%20GMT	https://www.sasken.com/news/press-releases/sasken-q2-fy21-22-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q2-fy21-22-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q2-fy21-22-result-announced)
10:31:54	11965/11965	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q1-fy21-22-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q1-fy21-22-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q1-fy21-22-result-announced)
10:31:55	12955/12955	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:20%20GMT	https://www.sasken.com/news/press-releases/sasken-q4-fy20-21-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q4-fy20-21-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q4-fy20-21-result-announced)
10:31:56	10571/10571	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:32:58%20GMT	https://www.sasken.com/news/press-releases/sasken-and-primatec-partner-enable-end-end-product-engineering-services?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-and-primatec-partner-enable-end-end-product-engineering-services3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-and-primatec-partner-enable-end-end-product-engineering-services)
10:31:56	14096/14096	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q2-fy20-21-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q2-fy20-21-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q2-fy20-21-result-announced)
10:31:57	9231/9231	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:28%20GMT	https://www.sasken.com/news/press-releases/sasken-appoints-edwin-moses-president-and-coo?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-appoints-edwin-moses-president-and-coo3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-appoints-edwin-moses-president-and-coo)
10:31:58	13005/13005	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:11%20GMT	https://www.sasken.com/news/press-releases/sasken-q1-fy20-21-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q1-fy20-21-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q1-fy20-21-result-announced)
10:31:58	14170/14170	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:21%20GMT	https://www.sasken.com/news/press-releases/sasken-q4-fy19-20-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q4-fy19-20-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q4-fy19-20-result-announced)
10:31:59	12897/12897	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:20%20GMT	https://www.sasken.com/news/press-releases/sasken-q3-fy19-20-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q3-fy19-20-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q3-fy19-20-result-announced)
10:31:59	10658/10658	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:21%20GMT	https://www.sasken.com/news/press-releases/sasken-technologies-and-qualcomm-join-forces-extend-engineering?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-technologies-and-qualcomm-join-forces-extend-engineering3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-technologies-and-qualcomm-join-forces-extend-engineering)
10:32:00	10027/10027	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:17%20GMT	https://www.sasken.com/news/press-releases/sasken-joins-mediatek-rich-iot-program-drive-innovation-across-intelligent?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-joins-mediatek-rich-iot-program-drive-innovation-across-intelligent3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-joins-mediatek-rich-iot-program-drive-innovation-across-intelligent)
10:32:00	13179/13179	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:23%20GMT	https://www.sasken.com/news/press-releases/sasken-q2-fy19-20-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q2-fy19-20-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q2-fy19-20-result-announced)
10:32:01	10328/10328	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-joins-siemens-mindsphere-partner-program-accelerate-adoption-digital?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-joins-siemens-mindsphere-partner-program-accelerate-adoption-digital3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-joins-siemens-mindsphere-partner-program-accelerate-adoption-digital)
10:32:02	9830/9830	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:17%20GMT	https://www.sasken.com/news/press-releases/sasken-showcase-autonomous-driving-solutions-ceatec-2019?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-showcase-autonomous-driving-solutions-ceatec-20193d9f.html	(from https://www.sasken.com/news/press-releases/sasken-showcase-autonomous-driving-solutions-ceatec-2019)
10:32:03	9643/9643	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-strengthens-its-focus-growth-appointment-gajendra-singh-chowhan-svp-and?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-strengthens-its-focus-growth-appointment-gajendra-singh-chowhan-svp-and3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-strengthens-its-focus-growth-appointment-gajendra-singh-chowhan-svp-and)
10:32:04	12577/12577	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q1-fy19-20-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q1-fy19-20-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q1-fy19-20-result-announced)
10:32:04	10987/10987	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:19%20GMT	https://www.sasken.com/news/press-releases/cohda-wireless-and-sasken-partner-accelerate-adoption-v2x-connected-vehicles?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/cohda-wireless-and-sasken-partner-accelerate-adoption-v2x-connected-vehicles3d9f.html	(from https://www.sasken.com/news/press-releases/cohda-wireless-and-sasken-partner-accelerate-adoption-v2x-connected-vehicles)
10:32:05	13956/13956	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q4-fy18-19-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q4-fy18-19-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q4-fy18-19-result-announced)
10:32:06	11107/11107	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:34%20GMT	https://www.sasken.com/news/press-releases/sasken-becomes-member-ethercat-technology-group?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-becomes-member-ethercat-technology-group3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-becomes-member-ethercat-technology-group)
10:32:07	11084/11084	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:21%20GMT	https://www.sasken.com/news/press-releases/smartrac-and-sasken-announce-iot-solutions-alliance?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/smartrac-and-sasken-announce-iot-solutions-alliance3d9f.html	(from https://www.sasken.com/news/press-releases/smartrac-and-sasken-announce-iot-solutions-alliance)
10:32:07	11798/11798	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:20%20GMT	https://www.sasken.com/news/press-releases/sasken-positioned-leadership-zone-automotive-category-zinnov-zones-erd-services?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-positioned-leadership-zone-automotive-category-zinnov-zones-erd-services3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-positioned-leadership-zone-automotive-category-zinnov-zones-erd-services)
10:32:10	185173/185173	---M--	200	added ('OK')	image/jpeg	etag:%22e4e5633024b4f2dee6dd1774c14217e4%22	https://www.sasken.com/hubfs/Imported_Blog_Media/zinnov_2.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Imported_Blog_Media/zinnov_2.jpg	(from https://www.sasken.com/news/press-releases/sasken-positioned-leadership-zone-automotive-category-zinnov-zones-erd-services)
10:32:11	12687/12687	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:25%20GMT	https://www.sasken.com/news/press-releases/sasken-q3-fy18-19-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q3-fy18-19-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q3-fy18-19-result-announced)
10:32:12	10410/10410	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:20%20GMT	https://www.sasken.com/news/press-releases/sasken-launches-automotive-center-excellence-detroit-usa?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-launches-automotive-center-excellence-detroit-usa3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-launches-automotive-center-excellence-detroit-usa)
10:32:13	200908/200908	---M--	200	added ('OK')	image/jpeg	etag:%22aa6754dc3f3d7342a8ed20e59e06292c%22	https://www.sasken.com/hubfs/Imported_Blog_Media/zinnov_1.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Imported_Blog_Media/zinnov_1.jpg	(from https://www.sasken.com/news/press-releases/sasken-positioned-leadership-zone-automotive-category-zinnov-zones-erd-services)
10:32:14	126143/126143	---M--	200	added ('OK')	image/jpeg	etag:%2231acd44dc4552f053988ce4e698092f2%22	https://www.sasken.com/hubfs/Imported_Blog_Media/launch.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Imported_Blog_Media/launch.jpg	(from https://www.sasken.com/news/press-releases/sasken-launches-automotive-center-excellence-detroit-usa)
10:32:15	10971/10971	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:28%20GMT	https://www.sasken.com/news/press-releases/sasken-unveils-new-logo-reflect-its-30-year-old-heritage?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-unveils-new-logo-reflect-its-30-year-old-heritage3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-unveils-new-logo-reflect-its-30-year-old-heritage)
10:32:16	9405/9405	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:27%20GMT	https://www.sasken.com/news/press-releases/sasken-showcase-its-chip-cognition-solutions-ces-2019?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-showcase-its-chip-cognition-solutions-ces-20193d9f.html	(from https://www.sasken.com/news/press-releases/sasken-showcase-its-chip-cognition-solutions-ces-2019)
10:32:17	11285/11285	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:25%20GMT	https://www.sasken.com/news/press-releases/everest-group-peak-matrix-recognizes-sasken-aspirant-digital-services?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/everest-group-peak-matrix-recognizes-sasken-aspirant-digital-services3d9f.html	(from https://www.sasken.com/news/press-releases/everest-group-peak-matrix-recognizes-sasken-aspirant-digital-services)
10:32:19	12637/12637	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:12%20GMT	https://www.sasken.com/news/press-releases/sasken-q3-fy17-18-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q3-fy17-18-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q3-fy17-18-result-announced)
10:32:19	113155/113155	---M--	200	added ('OK')	image/jpeg	etag:%226fc8fa9347d5dba5b8a692f4bc4e08ad%22	https://www.sasken.com/hubfs/Imported_Blog_Media/peak_matrix.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Imported_Blog_Media/peak_matrix.jpg	(from https://www.sasken.com/news/press-releases/everest-group-peak-matrix-recognizes-sasken-aspirant-digital-services)
10:32:19	11417/11417	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:25%20GMT	https://www.sasken.com/news/press-releases/sasken-and-iarcs-proudly-present-indian-finalists-international-olympiad?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-and-iarcs-proudly-present-indian-finalists-international-olympiad3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-and-iarcs-proudly-present-indian-finalists-international-olympiad)
10:32:20	11261/11261	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:23%20GMT	https://www.sasken.com/news/press-releases/sequans-and-sasken-team-bring-new-lte-devices-vertical-markets?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sequans-and-sasken-team-bring-new-lte-devices-vertical-markets3d9f.html	(from https://www.sasken.com/news/press-releases/sequans-and-sasken-team-bring-new-lte-devices-vertical-markets)
10:32:21	9834/9834	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:29%20GMT	https://www.sasken.com/news/press-releases/sasken-strengthens-its-automotive-business-appointment-calvin-nichols-vp-and?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-strengthens-its-automotive-business-appointment-calvin-nichols-vp-and3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-strengthens-its-automotive-business-appointment-calvin-nichols-vp-and)
10:32:21	8607/8607	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:26%20GMT	https://www.sasken.com/news/press-releases/sasken-appoints-vinita-shrivastava-chief-people-officer?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-appoints-vinita-shrivastava-chief-people-officer3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-appoints-vinita-shrivastava-chief-people-officer)
10:32:22	10253/10253	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-showcases-digital-expertise-and-solutions-industrial-iot-liveworx-2018?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-showcases-digital-expertise-and-solutions-industrial-iot-liveworx-20183d9f.html	(from https://www.sasken.com/news/press-releases/sasken-showcases-digital-expertise-and-solutions-industrial-iot-liveworx-2018)
10:32:22	10364/10364	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:32:59%20GMT	https://www.sasken.com/news/press-releases/sasken-showcased-5g-cellular-v2x-and-computer-vision-machine-learning-based?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-showcased-5g-cellular-v2x-and-computer-vision-machine-learning-based3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-showcased-5g-cellular-v2x-and-computer-vision-machine-learning-based)
10:32:23	10063/10063	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:17%20GMT	https://www.sasken.com/news/press-releases/zinnov-ranks-sasken-leadership-zone-semiconductor-and-telecommunications?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/zinnov-ranks-sasken-leadership-zone-semiconductor-and-telecommunications3d9f.html	(from https://www.sasken.com/news/press-releases/zinnov-ranks-sasken-leadership-zone-semiconductor-and-telecommunications)
10:32:24	14040/14040	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:22%20GMT	https://www.sasken.com/news/press-releases/sasken-q4-fy17-18-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q4-fy17-18-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q4-fy17-18-result-announced)
10:32:24	10195/10195	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:30%20GMT	https://www.sasken.com/news/press-releases/sasken-strengthens-its-industrials-business-appointment-mihir-kumar-svp-and-head?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-strengthens-its-industrials-business-appointment-mihir-kumar-svp-and-head3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-strengthens-its-industrials-business-appointment-mihir-kumar-svp-and-head)
10:32:25	9972/9972	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:15%20GMT	https://www.sasken.com/news/press-releases/sasken-showcases-expertise-developing-lte-based-devices-satellite-2018?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-showcases-expertise-developing-lte-based-devices-satellite-20183d9f.html	(from https://www.sasken.com/news/press-releases/sasken-showcases-expertise-developing-lte-based-devices-satellite-2018)
10:32:25	11411/11411	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:19%20GMT	https://www.sasken.com/news/press-releases/sasken-becomes-member-american-public-transportation-association?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-becomes-member-american-public-transportation-association3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-becomes-member-american-public-transportation-association)
10:32:26	13590/13590	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:24:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q2-fy18-19-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q2-fy18-19-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q2-fy18-19-result-announced)
10:32:26	12414/12414	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:33:24%20GMT	https://www.sasken.com/news/press-releases/sasken-q1-fy18-19-result-announced?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/sasken-q1-fy18-19-result-announced3d9f.html	(from https://www.sasken.com/news/press-releases/sasken-q1-fy18-19-result-announced)
10:32:27	10813/10813	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2004:32:56%20GMT	https://www.sasken.com/news/press-releases/bengaluru-january-24-2018?hs_amp=true	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/bengaluru-january-24-20183d9f.html	(from https://www.sasken.com/news/press-releases/bengaluru-january-24-2018)
10:32:28	108745/108745	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2004:16:07%20GMT	https://www.sasken.com/news/press-releases/author/admin	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/news/press-releases/author/admin.html	(from https://www.sasken.com/news/press-releases/sasken-confirms-no-business-impact-from-recent-u.s.-h-1b-visa-program-changes?hs_amp=true)
10:32:29	45/45	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Feb%202026%2005:02:28%20GMT	https://track-na2.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Sasken+Confirms+No+Business+Impact+from+Recent+U.S.+H-1B+Visa+Program+Changes&pi=196539508630&a=2401243&nc=true&cgi=70385308529&lvi=196539508630&pu=https%3A%2F%2Fwww.sasken.com%2Fnews%2Fpress-releases%2Fsasken-confirms-no-business-impact-from-recent-u.s.-h-1b-visa-program-changes&lvc=en&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My_Web_Sites/sasken_httrack/Sasken_small/track-na2.hubspot.com/__ptqbf28.gif	(from https://www.sasken.com/news/press-releases/sasken-confirms-no-business-impact-from-recent-u.s.-h-1b-visa-program-changes?hs_amp=true)
10:32:29	45/45	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Feb%202026%2005:02:28%20GMT	https://track-na2.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Sasken+Partners+with+VicOne+to+Deliver+End-to-End+Automotive+Cybersecurity+Solutions&pi=190174004296&a=2401243&nc=true&cgi=70385308529&lvi=190174004296&pu=https%3A%2F%2Fwww.sasken.com%2Fnews%2Fpress-releases%2Fsasken-technologies-completes-acquisition-of-borqs-technologies-to-strengthen-iot-and-5g-product-engineering-capabilities&lvc=en&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My_Web_Sites/sasken_httrack/Sasken_small/track-na2.hubspot.com/__ptqcd32.gif	(from https://www.sasken.com/news/press-releases/sasken-technologies-completes-acquisition-of-borqs-technologies-to-strengthen-iot-and-5g-product-engineering-capabilities?hs_amp=true)
10:32:30	45/45	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Feb%202026%2005:02:30%20GMT	https://track-na2.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Sasken+Technologies+to+acquire+Borqs+Technologies+Inc%E2%80%99s+Business+to+Expand+Capabilities+and+Market+Reach&pi=182707547465&a=2401243&nc=true&cgi=70385308529&lvi=182707547465&pu=https%3A%2F%2Fwww.sasken.com%2Fnews%2Fpress-releases%2Fsasken-technologies-to-acquire-borqs-technologies-incs-business-to-expand-capabilities-and-market-reach&lvc=en&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My_Web_Sites/sasken_httrack/Sasken_small/track-na2.hubspot.com/__ptq2a32.gif	(from https://www.sasken.com/news/press-releases/sasken-technologies-to-acquire-borqs-technologies-incs-business-to-expand-capabilities-and-market-reach?hs_amp=true)
10:32:31	45/45	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Feb%202026%2005:02:30%20GMT	https://track-na2.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Sasken+partners+with+Trustonic+to+bring+advanced+security+options+to+Automotive+OEMs&pi=177410657926&a=2401243&nc=true&cgi=70385308529&lvi=177410657926&pu=https%3A%2F%2Fwww.sasken.com%2Fnews%2Fpress-releases%2Fsasken-partners-with-trustonic-to-bring-advanced-security-options-to-automotive-oems&lvc=en&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My_Web_Sites/sasken_httrack/Sasken_small/track-na2.hubspot.com/__ptq5d13.gif	(from https://www.sasken.com/news/press-releases/sasken-partners-with-trustonic-to-bring-advanced-security-options-to-automotive-oems?hs_amp=true)
10:32:33	3003/3003	---MCZ	200	added ('OK')	text/css	etag:W/%22a3c35e5e37e8bcb508e4262f64be725a%22	https://www.sasken.com/hubfs/hub_generated/module_assets/1/74067829167/1743342482380/module_pop-up_form_on_fixed_icon.min.css	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/hub_generated/module_assets/1/74067829167/1743342482380/module_pop-up_form_on_fixed_icon.min.css	(from https://www.sasken.com/fi/industries/telecom)
10:32:34	313397/313397	---M--	200	added ('OK')	image/jpeg	etag:%2263c7b43bc927eee06e390697a3847837%22	https://www.sasken.com/hubfs/Sasken_Finland/Sasken-Finland_Industry_Offerings/Industries_Telecom_0.jpg	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_Finland/Sasken-Finland_Industry_Offerings/Industries_Telecom_0.jpg	(from https://www.sasken.com/fi/industries/telecom)
10:32:36	4870/4870	---M--	200	added ('OK')	image/png	etag:%228c26d1ea5db0d4b83ad664c0ca48b3d5%22	https://www.sasken.com/hubfs/Sasken_Finland/Sasken%20Finland%20Competencies%20Images/rf_design_0.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_Finland/Sasken%20Finland%20Competencies%20Images/rf_design_0.png	(from https://www.sasken.com/fi/industries/telecom)
10:32:38	57154/57154	---M--	200	added ('OK')	image/png	etag:%22c1e1b0723650f1a289100da5315b93ad%22	https://www.sasken.com/hubfs/Sasken_Finland/Sasken-Finland_Industry_Offerings/telecom.png	C:/My_Web_Sites/sasken_httrack/Sasken_small/www.sasken.com/hubfs/Sasken_Finland/Sasken-Finland_Industry_Offerings/telecom.png	(from https://www.sasken.com/fi/industries/telecom)
